RncWwulYGTA,United States,15.3,27.2,-11.9
RncWwulYGTA,Saudi Arabia,34.3,18.8,15.5
RncWwulYGTA,Italy,11.5,7.2,4.3
RncWwulYGTA,Indonesia,31.8,12.7,19.1
RncWwulYGTA,India,38.4,10.6,27.8
RncWwulYGTA,United Kingdom,22.8,25,-2.2
RncWwulYGTA,Malaysia,27.4,42.4,-15
RncWwulYGTA,Germany,10.8,19.5,-8.7
RncWwulYGTA,Japan,7.2,5.6,1.6
HlsjRsemzLI,Canada,31.1,45.1,-14
HlsjRsemzLI,United Kingdom,23.6,22.3,1.3
HlsjRsemzLI,Saudi Arabia,43.4,42.2,1.2
HlsjRsemzLI,Italy,14.3,15.3,-1
HlsjRsemzLI,Indonesia,34.2,21.1,13.1
HlsjRsemzLI,India,35.1,16.1,19
HlsjRsemzLI,United States,28.5,41,-12.5
HlsjRsemzLI,Malaysia,34.9,60.5,-25.6
HlsjRsemzLI,Germany,15.2,27.8,-12.6
HlsjRsemzLI,Japan,10.6,11.1,-0.5
RRbuz3VQ100,Brazil,55.5,37.9,17.6
RRbuz3VQ100,Canada,56,43.6,12.4
RRbuz3VQ100,Saudi Arabia,50.6,42.9,7.7
RRbuz3VQ100,Italy,62.5,55.5,7
RRbuz3VQ100,Egypt,53.7,21.8,31.9
RRbuz3VQ100,India,60.8,31.2,29.6
RRbuz3VQ100,United Kingdom,58.8,44.6,14.2
RRbuz3VQ100,Germany,70.2,45.9,24.3
RRbuz3VQ100,Thailand,54.7,59.3,-4.6
RRbuz3VQ100,United States,38.6,52.7,-14.1
DrAGfaLlTlk,United States,26.5,33,-6.5
DrAGfaLlTlk,Saudi Arabia,49.1,26,23.1
DrAGfaLlTlk,Italy,12.4,17.6,-5.2
DrAGfaLlTlk,Mexico,35.1,51,-15.9
DrAGfaLlTlk,Indonesia,35,16.1,18.9
DrAGfaLlTlk,India,34.1,20.6,13.5
DrAGfaLlTlk,United Kingdom,33.6,30.6,3
DrAGfaLlTlk,Malaysia,27.8,45,-17.2
DrAGfaLlTlk,Germany,14.5,22.1,-7.6
DrAGfaLlTlk,Japan,10.3,13.7,-3.4
9u9A2mktG7s,Canada,20.2,31.4,-11.2
9u9A2mktG7s,United States,15.8,33,-17.2
9u9A2mktG7s,Saudi Arabia,43,17.9,25.1
9u9A2mktG7s,Italy,16.4,14.7,1.7
9u9A2mktG7s,Indonesia,32.3,9.6,22.7
9u9A2mktG7s,India,26.9,17.2,9.7
9u9A2mktG7s,United Kingdom,29.3,44,-14.7
9u9A2mktG7s,Malaysia,39.3,31.5,7.8
9u9A2mktG7s,Germany,10.9,22.9,-12
9u9A2mktG7s,Japan,5.9,6.8,-0.9
D1MMlaDm5t0,Canada,32.5,54.1,-21.6
D1MMlaDm5t0,United States,26,50.2,-24.2
D1MMlaDm5t0,Saudi Arabia,35.1,14.8,20.3
D1MMlaDm5t0,Mexico,40.9,30.1,10.8
D1MMlaDm5t0,India,30.5,17.9,12.6
D1MMlaDm5t0,United Kingdom,34.3,65.1,-30.8
D1MMlaDm5t0,Germany,14.3,27.3,-13
D1MMlaDm5t0,Colombia,35.8,31.4,4.4
D1MMlaDm5t0,Japan,11.1,8.8,2.3
D1MMlaDm5t0,Brazil,20.7,56.1,-35.4
vmlLj1aLZ7s,Brazil,41.6,42.4,-0.8
vmlLj1aLZ7s,Canada,53.4,61.4,-8
vmlLj1aLZ7s,Australia,41.1,42.1,-1
vmlLj1aLZ7s,Italy,22.9,52.5,-29.6
vmlLj1aLZ7s,Pakistan,46.8,34.7,12.1
vmlLj1aLZ7s,India,47.6,26.3,21.3
vmlLj1aLZ7s,United Kingdom,46.6,50.9,-4.3
vmlLj1aLZ7s,Germany,64.3,44.1,20.2
vmlLj1aLZ7s,Thailand,51.9,77.4,-25.5
vmlLj1aLZ7s,United States,37.3,51.8,-14.5
kvQWKcMdyS4,Brazil,49.7,62.4,-12.7
kvQWKcMdyS4,Canada,55.4,46.8,8.6
kvQWKcMdyS4,Australia,48.9,57.4,-8.5
kvQWKcMdyS4,Italy,52.8,41.5,11.3
kvQWKcMdyS4,Mexico,50,44.2,5.8
kvQWKcMdyS4,India,46.7,21.9,24.8
kvQWKcMdyS4,United Kingdom,57,45.8,11.2
kvQWKcMdyS4,Germany,74.2,43.3,30.9
kvQWKcMdyS4,Thailand,62.1,46,16.1
kvQWKcMdyS4,United States,40,48.5,-8.5
70TPrfL_8-M,Canada,66.6,58.6,8
70TPrfL_8-M,Brazil,59.9,56.7,3.2
70TPrfL_8-M,Saudi Arabia,49,28.9,20.1
70TPrfL_8-M,Australia,63.5,33.2,30.3
70TPrfL_8-M,Egypt,41.8,27.2,14.6
70TPrfL_8-M,India,85.1,41.1,44
70TPrfL_8-M,United Kingdom,79.5,48.4,31.1
70TPrfL_8-M,Germany,65.3,35.5,29.8
70TPrfL_8-M,Thailand,57.5,64.8,-7.3
70TPrfL_8-M,United States,38,48.2,-10.2
RncWwulYGTA,Canada,17.1,24.9,-7.8
RncWwulYGTA,United States,15.3,27.2,-11.9
RncWwulYGTA,Saudi Arabia,34.3,18.8,15.5
RncWwulYGTA,Italy,11.5,7.2,4.3
RncWwulYGTA,Indonesia,31.8,12.7,19.1
RncWwulYGTA,India,38.4,10.6,27.8
RncWwulYGTA,United Kingdom,22.8,25,-2.2
RncWwulYGTA,Malaysia,27.4,42.4,-15
RncWwulYGTA,Germany,10.8,19.5,-8.7
RncWwulYGTA,Japan,7.2,5.6,1.6
HlsjRsemzLI,Canada,31.1,45.1,-14
HlsjRsemzLI,United Kingdom,23.6,22.3,1.3
HlsjRsemzLI,Saudi Arabia,43.4,42.2,1.2
HlsjRsemzLI,Italy,14.3,15.3,-1
HlsjRsemzLI,Indonesia,34.2,21.1,13.1
HlsjRsemzLI,India,35.1,16.1,19
HlsjRsemzLI,United States,28.5,41,-12.5
HlsjRsemzLI,Malaysia,34.9,60.5,-25.6
HlsjRsemzLI,Germany,15.2,27.8,-12.6
HlsjRsemzLI,Japan,10.6,11.1,-0.5
RRbuz3VQ100,Brazil,55.5,37.9,17.6
RRbuz3VQ100,Canada,56,43.6,12.4
RRbuz3VQ100,Saudi Arabia,50.6,42.9,7.7
RRbuz3VQ100,Italy,62.5,55.5,7
RRbuz3VQ100,Egypt,53.7,21.8,31.9
RRbuz3VQ100,India,60.8,31.2,29.6
RRbuz3VQ100,United Kingdom,58.8,44.6,14.2
RRbuz3VQ100,Germany,70.2,45.9,24.3
RRbuz3VQ100,Thailand,54.7,59.3,-4.6
RRbuz3VQ100,United States,38.6,52.7,-14.1
DrAGfaLlTlk,United States,26.5,33,-6.5
DrAGfaLlTlk,Saudi Arabia,49.1,26,23.1
DrAGfaLlTlk,Italy,12.4,17.6,-5.2
DrAGfaLlTlk,Mexico,35.1,51,-15.9
DrAGfaLlTlk,Indonesia,35,16.1,18.9
DrAGfaLlTlk,India,34.1,20.6,13.5
DrAGfaLlTlk,United Kingdom,33.6,30.6,3
DrAGfaLlTlk,Malaysia,27.8,45,-17.2
DrAGfaLlTlk,Germany,14.5,22.1,-7.6
DrAGfaLlTlk,Japan,10.3,13.7,-3.4
9u9A2mktG7s,Canada,20.2,31.4,-11.2
9u9A2mktG7s,United States,15.8,33,-17.2
9u9A2mktG7s,Saudi Arabia,43,17.9,25.1
9u9A2mktG7s,Italy,16.4,14.7,1.7
9u9A2mktG7s,Indonesia,32.3,9.6,22.7
9u9A2mktG7s,India,26.9,17.2,9.7
9u9A2mktG7s,United Kingdom,29.3,44,-14.7
9u9A2mktG7s,Malaysia,39.3,31.5,7.8
9u9A2mktG7s,Germany,10.9,22.9,-12
9u9A2mktG7s,Japan,5.9,6.8,-0.9
D1MMlaDm5t0,Canada,32.5,54.1,-21.6
D1MMlaDm5t0,United States,26,50.2,-24.2
D1MMlaDm5t0,Saudi Arabia,35.1,14.8,20.3
D1MMlaDm5t0,Mexico,40.9,30.1,10.8
D1MMlaDm5t0,India,30.5,17.9,12.6
D1MMlaDm5t0,United Kingdom,34.3,65.1,-30.8
D1MMlaDm5t0,Germany,14.3,27.3,-13
D1MMlaDm5t0,Colombia,35.8,31.4,4.4
D1MMlaDm5t0,Japan,11.1,8.8,2.3
D1MMlaDm5t0,Brazil,20.7,56.1,-35.4
vmlLj1aLZ7s,Brazil,41.6,42.4,-0.8
vmlLj1aLZ7s,Canada,53.4,61.4,-8
vmlLj1aLZ7s,Australia,41.1,42.1,-1
vmlLj1aLZ7s,Italy,22.9,52.5,-29.6
vmlLj1aLZ7s,Pakistan,46.8,34.7,12.1
vmlLj1aLZ7s,India,47.6,26.3,21.3
vmlLj1aLZ7s,United Kingdom,46.6,50.9,-4.3
vmlLj1aLZ7s,Germany,64.3,44.1,20.2
vmlLj1aLZ7s,Thailand,51.9,77.4,-25.5
vmlLj1aLZ7s,United States,37.3,51.8,-14.5
kvQWKcMdyS4,Brazil,49.7,62.4,-12.7
kvQWKcMdyS4,Canada,55.4,46.8,8.6
kvQWKcMdyS4,Australia,48.9,57.4,-8.5
kvQWKcMdyS4,Italy,52.8,41.5,11.3
kvQWKcMdyS4,Mexico,50,44.2,5.8
kvQWKcMdyS4,India,46.7,21.9,24.8
kvQWKcMdyS4,United Kingdom,57,45.8,11.2
kvQWKcMdyS4,Germany,74.2,43.3,30.9
kvQWKcMdyS4,Thailand,62.1,46,16.1
kvQWKcMdyS4,United States,40,48.5,-8.5
70TPrfL_8-M,Canada,66.6,58.6,8
70TPrfL_8-M,Brazil,59.9,56.7,3.2
70TPrfL_8-M,Saudi Arabia,49,28.9,20.1
70TPrfL_8-M,Australia,63.5,33.2,30.3
70TPrfL_8-M,Egypt,41.8,27.2,14.6
70TPrfL_8-M,India,85.1,41.1,44
70TPrfL_8-M,United Kingdom,79.5,48.4,31.1
70TPrfL_8-M,Germany,65.3,35.5,29.8
70TPrfL_8-M,Thailand,57.5,64.8,-7.3
70TPrfL_8-M,United States,38,48.2,-10.2
RncWwulYGTA,Canada,17.1,24.9,-7.8
RncWwulYGTA,United States,15.3,27.2,-11.9
RncWwulYGTA,Saudi Arabia,34.3,18.8,15.5
RncWwulYGTA,Italy,11.5,7.2,4.3
RncWwulYGTA,Indonesia,31.8,12.7,19.1
RncWwulYGTA,India,38.4,10.6,27.8
RncWwulYGTA,United Kingdom,22.8,25,-2.2
RncWwulYGTA,Malaysia,27.4,42.4,-15
RncWwulYGTA,Germany,10.8,19.5,-8.7
RncWwulYGTA,Japan,7.2,5.6,1.6
HlsjRsemzLI,Canada,31.1,45.1,-14
HlsjRsemzLI,United Kingdom,23.6,22.3,1.3
HlsjRsemzLI,Saudi Arabia,43.4,42.2,1.2
HlsjRsemzLI,Italy,14.3,15.3,-1
HlsjRsemzLI,Indonesia,34.2,21.1,13.1
HlsjRsemzLI,India,35.1,16.1,19
HlsjRsemzLI,United States,28.5,41,-12.5
HlsjRsemzLI,Malaysia,34.9,60.5,-25.6
HlsjRsemzLI,Germany,15.2,27.8,-12.6
HlsjRsemzLI,Japan,10.6,11.1,-0.5
RRbuz3VQ100,Brazil,55.5,37.9,17.6
RRbuz3VQ100,Canada,56,43.6,12.4
RRbuz3VQ100,Saudi Arabia,50.6,42.9,7.7
RRbuz3VQ100,Italy,62.5,55.5,7
RRbuz3VQ100,Egypt,53.7,21.8,31.9
RRbuz3VQ100,India,60.8,31.2,29.6
RRbuz3VQ100,United Kingdom,58.8,44.6,14.2
RRbuz3VQ100,Germany,70.2,45.9,24.3
RRbuz3VQ100,Thailand,54.7,59.3,-4.6
RRbuz3VQ100,United States,38.6,52.7,-14.1
DrAGfaLlTlk,United States,26.5,33,-6.5
DrAGfaLlTlk,Saudi Arabia,49.1,26,23.1
DrAGfaLlTlk,Italy,12.4,17.6,-5.2
DrAGfaLlTlk,Mexico,35.1,51,-15.9
DrAGfaLlTlk,Indonesia,35,16.1,18.9
DrAGfaLlTlk,India,34.1,20.6,13.5
DrAGfaLlTlk,United Kingdom,33.6,30.6,3
DrAGfaLlTlk,Malaysia,27.8,45,-17.2
DrAGfaLlTlk,Germany,14.5,22.1,-7.6
DrAGfaLlTlk,Japan,10.3,13.7,-3.4
9u9A2mktG7s,Canada,20.2,31.4,-11.2
9u9A2mktG7s,United States,15.8,33,-17.2
9u9A2mktG7s,Saudi Arabia,43,17.9,25.1
9u9A2mktG7s,Italy,16.4,14.7,1.7
9u9A2mktG7s,Indonesia,32.3,9.6,22.7
9u9A2mktG7s,India,26.9,17.2,9.7
9u9A2mktG7s,United Kingdom,29.3,44,-14.7
9u9A2mktG7s,Malaysia,39.3,31.5,7.8
9u9A2mktG7s,Germany,10.9,22.9,-12
9u9A2mktG7s,Japan,5.9,6.8,-0.9
D1MMlaDm5t0,Canada,32.5,54.1,-21.6
D1MMlaDm5t0,United States,26,50.2,-24.2
D1MMlaDm5t0,Saudi Arabia,35.1,14.8,20.3
D1MMlaDm5t0,Mexico,40.9,30.1,10.8
D1MMlaDm5t0,India,30.5,17.9,12.6
D1MMlaDm5t0,United Kingdom,34.3,65.1,-30.8
D1MMlaDm5t0,Germany,14.3,27.3,-13
D1MMlaDm5t0,Colombia,35.8,31.4,4.4
D1MMlaDm5t0,Japan,11.1,8.8,2.3
D1MMlaDm5t0,Brazil,20.7,56.1,-35.4
vmlLj1aLZ7s,Brazil,41.6,42.4,-0.8
vmlLj1aLZ7s,Canada,53.4,61.4,-8
vmlLj1aLZ7s,Australia,41.1,42.1,-1
vmlLj1aLZ7s,Italy,22.9,52.5,-29.6
vmlLj1aLZ7s,Pakistan,46.8,34.7,12.1
vmlLj1aLZ7s,India,47.6,26.3,21.3
vmlLj1aLZ7s,United Kingdom,46.6,50.9,-4.3
vmlLj1aLZ7s,Germany,64.3,44.1,20.2
vmlLj1aLZ7s,Thailand,51.9,77.4,-25.5
vmlLj1aLZ7s,United States,37.3,51.8,-14.5
kvQWKcMdyS4,Brazil,49.7,62.4,-12.7
kvQWKcMdyS4,Canada,55.4,46.8,8.6
kvQWKcMdyS4,Australia,48.9,57.4,-8.5
kvQWKcMdyS4,Italy,52.8,41.5,11.3
kvQWKcMdyS4,Mexico,50,44.2,5.8
kvQWKcMdyS4,India,46.7,21.9,24.8
kvQWKcMdyS4,United Kingdom,57,45.8,11.2
kvQWKcMdyS4,Germany,74.2,43.3,30.9
kvQWKcMdyS4,Thailand,62.1,46,16.1
kvQWKcMdyS4,United States,40,48.5,-8.5
70TPrfL_8-M,Canada,66.6,58.6,8
70TPrfL_8-M,Brazil,59.9,56.7,3.2
70TPrfL_8-M,Saudi Arabia,49,28.9,20.1
70TPrfL_8-M,Australia,63.5,33.2,30.3
70TPrfL_8-M,Egypt,41.8,27.2,14.6
70TPrfL_8-M,India,85.1,41.1,44
70TPrfL_8-M,United Kingdom,79.5,48.4,31.1
70TPrfL_8-M,Germany,65.3,35.5,29.8
70TPrfL_8-M,Thailand,57.5,64.8,-7.3
70TPrfL_8-M,United States,38,48.2,-10.2
RncWwulYGTA,Canada,17.1,24.9,-7.8
RncWwulYGTA,United States,15.3,27.2,-11.9
RncWwulYGTA,Saudi Arabia,34.3,18.8,15.5
RncWwulYGTA,Italy,11.5,7.2,4.3
RncWwulYGTA,Indonesia,31.8,12.7,19.1
RncWwulYGTA,India,38.4,10.6,27.8
RncWwulYGTA,United Kingdom,22.8,25,-2.2
RncWwulYGTA,Malaysia,27.4,42.4,-15
RncWwulYGTA,Germany,10.8,19.5,-8.7
RncWwulYGTA,Japan,7.2,5.6,1.6
HlsjRsemzLI,Canada,31.1,45.1,-14
HlsjRsemzLI,United Kingdom,23.6,22.3,1.3
HlsjRsemzLI,Saudi Arabia,43.4,42.2,1.2
HlsjRsemzLI,Italy,14.3,15.3,-1
HlsjRsemzLI,Indonesia,34.2,21.1,13.1
HlsjRsemzLI,India,35.1,16.1,19
HlsjRsemzLI,United States,28.5,41,-12.5
HlsjRsemzLI,Malaysia,34.9,60.5,-25.6
HlsjRsemzLI,Germany,15.2,27.8,-12.6
HlsjRsemzLI,Japan,10.6,11.1,-0.5
RRbuz3VQ100,Brazil,55.5,37.9,17.6
RRbuz3VQ100,Canada,56,43.6,12.4
RRbuz3VQ100,Saudi Arabia,50.6,42.9,7.7
RRbuz3VQ100,Italy,62.5,55.5,7
RRbuz3VQ100,Egypt,53.7,21.8,31.9
RRbuz3VQ100,India,60.8,31.2,29.6
RRbuz3VQ100,United Kingdom,58.8,44.6,14.2
RRbuz3VQ100,Germany,70.2,45.9,24.3
RRbuz3VQ100,Thailand,54.7,59.3,-4.6
RRbuz3VQ100,United States,38.6,52.7,-14.1
DrAGfaLlTlk,United States,26.5,33,-6.5
DrAGfaLlTlk,Saudi Arabia,49.1,26,23.1
DrAGfaLlTlk,Italy,12.4,17.6,-5.2
DrAGfaLlTlk,Mexico,35.1,51,-15.9
DrAGfaLlTlk,Indonesia,35,16.1,18.9
DrAGfaLlTlk,India,34.1,20.6,13.5
DrAGfaLlTlk,United Kingdom,33.6,30.6,3
DrAGfaLlTlk,Malaysia,27.8,45,-17.2
DrAGfaLlTlk,Germany,14.5,22.1,-7.6
DrAGfaLlTlk,Japan,10.3,13.7,-3.,North America,North America
